HS10,Description,SUPC,SUPC_Desc,naics,naics_mod,naics_desc,ioic,HS4,pci_2023
4407940000,"Lumber, of cherry, thickness > 6 mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"CHERRY WOOD, SAWN/CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407950000,"Lumber, of ash, thickness > 6 mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"ASH WOOD, SAWN OR CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407960000,"Lumber, of birch, thickness > 6 mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"ASH WOOD, SAWN OR CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407970000,"Lumber, of poplar & aspen,thickness > 6 mm,sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"BIRCH WOOD, SAWN LENGTHWISE, GT 6MM THICK, NESOI",BS321100,4407,-1.052
4407990010,"Lumber, of walnut, thickness > 6 mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"ASH WOOD, SAWN OR CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407990020,"Lumber,of hickory or pecan,thickness > 6mm,sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"BIRCH WOOD, SAWN LENGTHWISE, GT 6MM THICK, NESOI",BS321100,4407,-1.052
4407990030,"Lumber,of Western red alder,thickness >6mm,sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"CHERRY WOOD, SAWN/CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407990040,"Lumber, of yellow poplar, thickness > 6mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,"CHERRY WOOD, SAWN/CHIPPED LENGTHWISE, GT 6MM THICK",BS321100,4407,-1.052
4407990090,"Lumber, nes, thickness > 6 mm, sawn/chipped lengthwise/sliced/peeled",MPG321101,Hardwood lumber,321113,321113,POPLAR/ASPEN/COTTONWOOD SAWN ETC EXC YELLOW POPLAR,BS321100,4407,-1.052
4408100000,"Sheets f ven/pw/sim lam & o wood,coniferous,sawn lgtwse/sliced/peeled,thick<=6mm",MPG321201,Veneer and plywood,321113,321113,NONCONIFEROUS WOOD SAWN LNGTHWISE GT 6MM THK NESOI,BS321100,4408,-0.824
4408310000,"Sheets f ven/plywood/sim lam & o wood,Dark/Light Red & Bakau Meranti,thick <=6mm",MPG321201,Veneer and plywood,321212,321212,VEN/PLYWD SHEET NOV 6MM NOT BACKED SOFTWOOD NESOI,BS321200,4408,-0.824
4408390010,"Sheets for veneering/plywood/sim lam & o wood, of African mahogany, thick <= 6mm",MPG321201,Veneer and plywood,321211,321211,"VEN/PLYWD,DRK/LGHT RED MERANTI BAKAU,LT 6MM",BS321200,4408,-0.824
4408390020,"Sheets for veneering/plywood/sim lam & o wood,of American mahogany,thick <= 6mm",MPG321201,Veneer and plywood,321211,321211,"VEN/PLYWD,DRK/LGHT RED MERANTI BAKAU,LT 6MM",BS321200,4408,-0.824
4408390090,"Sheets for veneering/plywood/sim lam & o wood,of tropical wood,nes,thick <= 6mm",MPG321201,Veneer and plywood,321211,321211,"VEN/PLYWD,DRK/LGHT RED MERANTI BAKAU,LT 6MM",BS321200,4408,-0.824
4408900010,"Sheets for veneering/plywood/sim laminated & other wood,of maple,thick <=6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900020,"Sheets f veneering/plywood/sim laminated & other wood,of walnut,thick <= 6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900040,"Sheets f veneering/plywood/sim laminated & other wood,of cherry,thick <= 6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900050,"Sheets for veneering/plywood/sim laminated & other wood,of birch,thick <=6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900060,"Sheets for veneering/plywood/sim laminated & other wood,of ash,thick <= 6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900070,"Sheets f veneering/plywood/sim laminated & other wood,of red oak,thick <=6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900080,"Sheets for veneering/plywood/sim laminated & other wood,of oak,thick <= 6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4408900090,"Sheets for veneering/plywood/sim laminated & other wood,of wood,thick <= 6mm,nes",MPG321201,Veneer and plywood,321211,321211,TROP WOOD SHEETS FOR VENEER ETC LT=6MM THICK NESOI,BS321200,4408,-0.824
4409100010,"Dowelling, of coniferous",MPG321908,"Wood products, n.e.c.",321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409100020,"Flooring, of coniferous",MPG321908,"Wood products, n.e.c.",321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409100031,"Mouldings, construction type, of coniferous",MPG321908,"Wood products, n.e.c.",321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409100039,"Mouldings, o/t construction type, of coniferous",MPG321908,"Wood products, n.e.c.",321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409100040,"Siding, of coniferous",MPG321104,Other sawmill products and treated wood products,321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409100090,"Wood continuously shaped along any of its edges/ends/faces, of coniferous, nes",MPG321908,"Wood products, n.e.c.",321211,321211,NONCONIF NESOI VEN/PLYWD SHEET SAWN NOV 6MM BACKED,BS321200,4409,-0.948
4409210000,"Wood continuously shaped along any of its edges/ends/faces, of bamboo",MPG321908,"Wood products, n.e.c.",321213,321213,"WOOD,NONCNIF,CNT SHPD ENDS,EDGS/FCS,PLND/SND/E-JNT",BS321200,4409,-0.948
4409220000,"Wood continuously shaped along edges/ends/faces, of tropical wood",MPG321104,Other sawmill products and treated wood products,321918,321918,"WOOD CONTINUOUSLY SHAPED, OF BAMBOO, NESOI",BS321900,4409,-0.948
4409291000,"Flooring, of oak",MPG321908,"Wood products, n.e.c.",321113,321113,"WOOD SIDING CONTINUOUSLY SHAPED, NONCONIFEROUS",BS321100,4409,-0.948
4409299010,"Dowelling, of non-coniferous",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299021,"Mouldings, construction type, of non-coniferous",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299029,"Mouldings, o/t construction type, of non-coniferous",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299030,"Siding, of non-coniferous",MPG321104,Other sawmill products and treated wood products,321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299041,"Flooring, of maple",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299049,"Flooring, of non-coniferous, o/t oak/maple",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4409299090,"Wood continuously shaped along any of its edges/ends/faces,of non-coniferous,nes",MPG321908,"Wood products, n.e.c.",321918,321918,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4409,-0.948
4410110000,"Particle board, of wood",MPG321203,Reconstituted wood products,321999,321999,"WOOD CONTINUOUSLY SHAPED, NONCONIFEROUS, NESOI",BS321900,4410,0.158
4410120000,"Oriented strand board (OSB), of wood",MPG321203,Reconstituted wood products,321219,321219,"PARTICLE BOARD OF WOOD, NESOI",BS321200,4410,0.158
4410190000,"Waferboard and similar board, of wood, nes",MPG321203,Reconstituted wood products,321219,321219,"ORIENTED STRAND BOARD & WAFERBOARD, OF WOOD: NESOI",BS321200,4410,0.158
4410900000,"Particle board,oriented strand board (OSB),sim board,of other ligneous materials",MPG321203,Reconstituted wood products,321219,321219,"BOARD OF WOOD, NESOI",BS321200,4410,0.158
4411120010,"Medium den fibreboard (MDF),wood fib/o lign mat,thick<=5mm,n mech wrkd/surf cov",MPG321203,Reconstituted wood products,321219,321219,"BOARD OF WOOD, NESOI",BS321200,4411,0.073
4411120090,"Medium density fibreboard (MDF),of wood fib/o ligneous materials,thick <=5mm,nes",MPG321203,Reconstituted wood products,321219,321219,"BOARD OF WOOD, NESOI",BS321200,4411,0.073
4411130010,"Med den fibreboard (MDF),wood fib/o lign mat,thick >5 <=9mm,n mech wrkd/surf cov",MPG321203,Reconstituted wood products,321219,321219,"MDF, LT=5MM THICK, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411130020,"Laminate flooring,of wood fibres/other ligneous materials,thickness > 5mm <= 9mm",MPG321203,Reconstituted wood products,321219,321219,"MDF, LT=5MM THICK, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411130090,"Medium density fibreboard (MDF),of wood fib/o ligneous mat,thick >5mm <= 9mm,nes",MPG321203,Reconstituted wood products,321219,321219,"MDF, LT=5MM THICK, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411140010,"Medium den fibreboard (MDF),wood fib/o lign mat,thick >9 mm,n mech wrkd/surf cov",MPG321203,Reconstituted wood products,321219,321219,"MDF, GT 5 MM AND LT=9 MM, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411140020,"Laminate flooring, of wood fibres/other ligneous materials, thickness > 9 mm",MPG321203,Reconstituted wood products,321219,321219,"MDF, GT 5 MM AND LT=9 MM, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411140090,"Medium density fibreboard (MDF),of wood fib/o ligneous materials, thick >9mm,nes",MPG321203,Reconstituted wood products,321219,321219,"MDF, GT 5 MM AND LT=9 MM, SURFACE COVERED, NESOI",BS321200,4411,0.073
4411921000,"Fibreboard,wood/o lign mat,den >0.8 g/cm³,n mech wrkd/surf cov,re impreg,etc,nes",MPG321203,Reconstituted wood products,321219,321219,FIBERBD OV.8G/CM3 NT MECHANIC WRKD/SURF COVR NESOI,BS321200,4411,0.073
4411929010,"Doorskins, of wood fibres/other ligneous materials, density > 0.8 g/cm³, nes",MPG321203,Reconstituted wood products,321219,321219,FIBRBRD DENSITY GT 0.8G/CM3 MECH WRKD/SURFC COVR,BS321200,4411,0.073
4411929020,"Laminate flooring,of wood fibres/other ligneous materials,density > 0.8g/cm³,nes",MPG321203,Reconstituted wood products,321219,321219,FIBRBRD DENSITY GT 0.8G/CM3 MECH WRKD/SURFC COVR,BS321200,4411,0.073
4411929090,"Fibreboard, of wood fibres/other ligneous materials, density > 0.8 g/cm³, nes",MPG321203,Reconstituted wood products,321219,321219,FIBRBRD DENSITY GT 0.8G/CM3 MECH WRKD/SURFC COVR,BS321200,4411,0.073
4411930010,"Fibrbd,wod/o lign mat,den >0.5<=0.8g/cm³,n mech wrkd/surf cov,re impreg,etc,nes",MPG321203,Reconstituted wood products,321219,321219,FIBRBRD DENSITY GT 0.8G/CM3 MECH WRKD/SURFC COVR,BS321200,4411,0.073
4411930090,"Fibreboard,of wood/other ligneous materials,density >0.5 g/cm³ <=0.8 g/cm³,nes",MPG321203,Reconstituted wood products,321219,321219,FIBRBRD DENSITY GT 0.8G/CM3 MECH WRKD/SURFC COVR,BS321200,4411,0.073
4411940000,"Fibreboard, of wood fibres/other ligneous materials, density <= 0.5 g/cm³, nes",MPG321203,Reconstituted wood products,321219,321219,"FIBERBOARD OF A DENSTY GT 0.5G/CM3, LT=0.8, NESOI",BS321200,4411,0.073
4412100000,"Plywood, veneered panels and similar laminated wood, of bamboo",MPG321201,Veneer and plywood,321212,321212,"VENEER PANELS AND SIMILAR LAMINATED WOOD,OF BAMBOO",BS321200,4412,-0.829
4412310000,"Plywood, o/t bamboo, at least 1 outer ply of tropical wood, each ply <= 6 mm",MPG321201,Veneer and plywood,321211,321211,"VANEER PANELS/LAMINATED WOOD, 1 PLY NONCONIFEROUS",BS321200,4412,-0.829
4412330010,"Plywood, o/t bamboo, with at least 1 outer ply of birch, each ply <= 6 mm",MPG321201,Veneer and plywood,321211,321211,"PLYWOOD ONE OUTER PLY NONCONIF WOOD,6MM THCK,NESOI",BS321200,4412,-0.829
4412330020,"Plywood, o/t bamboo, with at least 1 outer ply of maple, each ply <= 6 mm",MPG321201,Veneer and plywood,321211,321211,"PLYWOOD ONE OUTER PLY NONCONIF WOOD,6MM THCK,NESOI",BS321200,4412,-0.829
4412330030,"Plywood, o/t bamboo, with at least 1 outer ply of walnut, each ply <= 6 mm",MPG321201,Veneer and plywood,321211,321211,"PLYWOOD ONE OUTER PLY NONCONIF WOOD,6MM THCK,NESOI",BS321200,4412,-0.829
4412330090,"Plywood,o/t bamboo,at least 1 outer ply of spec non-coniferous wood,ply<=6mm,nes",MPG321201,Veneer and plywood,321211,321211,"PLYWOOD ONE OUTER PLY NONCONIF WOOD,6MM THCK,NESOI",BS321200,4412,-0.829
4412340000,"Plywood,o/t bamboo,w at least 1 outer ply of non-coniferous wood,nes,ply <= 6 mm",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONF 441233 SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412390010,"Plywood,o/t bamboo,w both outer ply of coniferous,at least 1 ply pine,ply <= 6mm",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONIFERS WOOD SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412390021,"Pw,o/t bamboo,2 outer ply coniferous,a/t 1 ply Douglas-fir,ply<=6mm,total<=9.5mm",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONIFERS WOOD SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412390022,"Pw,o/t bamboo,2 outer ply con,a/t 1 ply Douglas-fir,ply<=6mm,total>9.5<=15.875mm",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONIFERS WOOD SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412390023,"Pw,o/t bamboo,2 outer ply of con,a/t 1 ply Douglas-fir,ply <=6mm,total >15.875mm",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONIFERS WOOD SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412390090,"Plywood, o/t bamboo, with both outer ply of coniferous wood,each ply <= 6 mm,nes",MPG321201,Veneer and plywood,321211,321211,PLYWD OUT PLY NONCONIFERS WOOD SHEETS LT=6MM NESOI,BS321200,4412,-0.829
4412410000,"Laminated veneered lumber (LVL), with at least one outer ply of tropical wood",MPG321201,Veneer and plywood,321211,321211,LVL WITH AT LEAST ONE OUTER PLY OF TROPICAL WOOD,BS321200,4412,-0.829
4412420000,"Laminated veneered lumber (LVL),with at least 1 outer ply of non-coniferous wood",MPG321201,Veneer and plywood,321211,321211,LVL W AT LEAST 1 OUTER PLY OF NON-CONIF WOOD NESOI,BS321200,4412,-0.829
4412490000,"Laminated veneered lumber (LVL), with both outer plies of coniferous wood",MPG321201,Veneer and plywood,321212,321212,LVL WITH BOTH OUTER PLIES OF CONIFEROUS WOOD,BS321200,4412,-0.829
4412510000,"Blockboard,laminboard & battenboard,with at least one outer ply of tropical wood",MPG321201,Veneer and plywood,321212,321212,LVL WITH BOTH OUTER PLIES OF CONIFEROUS WOOD,BS321200,4412,-0.829
4412520000,"Blockboard,laminboard & battenbd,w at least one outer ply of non-coniferous wood",MPG321201,Veneer and plywood,321211,321211,"BLB WITH AT LEAST ONE TROPICAL OUTER PLY, NESOI",BS321200,4412,-0.829
4412590000,"Blockboard, laminboard and battenboard, with both outer plies of coniferous wood",MPG321201,Veneer and plywood,321211,321211,"VENR PANELS/LAMIN WOOD, 1 PLY NONCONIF, BLOCKBOARD",BS321200,4412,-0.829
4412910000,"Plywood,ven panels & simiar lam wood,w at least one outer ply tropical wood, nes",MPG321201,Veneer and plywood,321212,321212,"VENEER PANELS AND SIM LAMIN WOOD, BLOCKBRD, NESOI",BS321200,4412,-0.829
4412920000,"Plywood,ven panels & simiar lam wood,w at least 1 outer ply of non-con wood, nes",MPG321201,Veneer and plywood,321211,321211,WOOD PANEL W/ AT LEAST 1 OUTER PLY TROP WOOD NESOI,BS321200,4412,-0.829
4412990000,"Plywood, ven panels & simiar lam wood, w both outer plies of coniferous wood,nes",MPG321201,Veneer and plywood,321212,321212,"VENEER PANELS AND SIM LAMIN WOOD, BLOCKBRD, NESOI",BS321200,4412,-0.829
4413000000,"Densified wood, in blocks, plates, strips or profile shapes",MPG321908,"Wood products, n.e.c.",321212,321212,"VENEERED PANELS AND SIMILAR LAMINATED WOOD, NESOI",BS321200,4413,-0.444
4414100000,"Wooden frames,of tropical wood,for paintings,photographs,mirrors/similar objects",MPG339909,Other miscellaneous manufactured products,339999,339999,"TROP WOOD FRAMES FOR PAINTINGS, PHOTO, MIRROR ETC",BS339900,4414,0.314
4414900010,"Wooden frames, for photographs, o/t of tropical wood, nes",MPG339909,Other miscellaneous manufactured products,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4414,0.314
4414900090,"Wooden frames, for paintings, mirrors or similar objects, o/t tropical wood, nes",MPG339909,Other miscellaneous manufactured products,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4414,0.314
4415101000,"Containers of wood reusable for mtr veh components, duty fre presented w goods",MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4415,0.216
4415108010,Cases and boxes of wood,MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4415,0.216
4415108020,Crates of wood,MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4415,0.216
4415109000,"Drums and similar packings, nes, cable-drums, of wood",MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4415,0.216
4415200000,"Pallets, box pallets and other load boards; pallet collars, wooden",MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4415,0.216
4416000020,"Casks and barrels, parts thereof, of wood",MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4416,0.225
4416000090,"Vats, tubs and other cooper's products, parts thereof, of wood, including staves",MPG321903,Wood containers and pallets,339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4416,0.225
4417001000,"Handles of wood,f axes,spades,hand shovels/hoes/etc,brushes,brooms,mops,scythes",MPG321908,"Wood products, n.e.c.",339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4417,-0.468
4417009000,"Tools,tool/broom/brush bodies,boot/shoe lasts & trees,tool handles,nes,of wood",MPG321908,"Wood products, n.e.c.",339999,339999,"WOODEN FRAMES FOR PAINTINGS,PHOTO,MIRROR ETC NESOI",BS339900,4417,-0.468
4418111000,"Window frames, of tropical wood",MPG321901,Wood windows and doors,321911,321911,"WINDOWS, FRENCH-WINDOWS, FRAMES OF TROPICAL WOOD",BS321900,4418,-0.157
4418119000,"Windows and french-windows, of tropical wood,o/t their frames",MPG321901,Wood windows and doors,321911,321911,"WINDOWS, FRENCH-WINDOWS, FRAMES OF TROPICAL WOOD",BS321900,4418,-0.157
4418191000,"Window frames, other than of tropical wood",MPG321901,Wood windows and doors,321911,321911,"WINDOWS, FRENCH-WINDOWS AND THEIR FRAMES, NESOI",BS321900,4418,-0.157
4418199000,"Windows and french-windows, o/t of tropical wood or their frames",MPG321901,Wood windows and doors,321911,321911,"WINDOWS, FRENCH-WINDOWS AND THEIR FRAMES, NESOI",BS321900,4418,-0.157
4418210000,"Doors and their frames and thresholds, of tropical wood",MPG321901,Wood windows and doors,321911,321911,"WINDOWS, FRENCH-WINDOWS AND THEIR FRAMES, NESOI",BS321900,4418,-0.157
4418290011,"Doors, of wood, o/t of tropical wood, prehung",MPG321901,Wood windows and doors,321911,321911,"DOORS, FRAMES, THRESHOLDS OF TROPICAL WOOD NESOI",BS321900,4418,-0.157
4418290012,"Doors, of wood, o/t of tropical wood, flush type",MPG321901,Wood windows and doors,321911,321911,"DOORS, FRAMES, THRESHOLDS OF TROPICAL WOOD NESOI",BS321900,4418,-0.157
4418290019,"Doors, of wood, o/t of tropical wood, nes",MPG321901,Wood windows and doors,321911,321911,"DOORS, FRAMES, THRESHOLDS OF TROPICAL WOOD NESOI",BS321900,4418,-0.157
4418290090,"Frames and thresholds, for doors, of wood, o/t of tropical wood",MPG321901,Wood windows and doors,321911,321911,"DOORS, FRAMES, THRESHOLDS OF TROPICAL WOOD NESOI",BS321900,4418,-0.157
4418300000,"Posts & beams,o/t engineered structural timber prod of subhdings 4418.81-4418.89",MPG321908,"Wood products, n.e.c.",321911,321911,"DOORS, FRAMES, THRESHOLDS, NESOI",BS321900,4418,-0.157
4418400000,"Shuttering for concrete constructional work, of wood",MPG321908,"Wood products, n.e.c.",321213,321213,"POSTS AND BEAMS, OF WOOD",BS321200,4418,-0.157
4418500010,"Shingles, of Western red cedar",MPG321104,Other sawmill products and treated wood products,321213,321213,"POSTS AND BEAMS, OF WOOD",BS321200,4418,-0.157
4418500090,"Shingles, o/t of Western red cedar",MPG321104,Other sawmill products and treated wood products,321213,321213,"POSTS AND BEAMS, OF WOOD",BS321200,4418,-0.157
4418730000,"Assembled flooring panels, of bamboo or with at least the top layer of bamboo",MPG321908,"Wood products, n.e.c.",321918,321918,"ASSEMBLED FLOORING PANELS, MULTILAYER, NESOI",BS321900,4418,-0.157
4418740000,"Assembled flooring panels, of wood, o/t bamboo, for mosaic floors",MPG321908,"Wood products, n.e.c.",321918,321918,"OTHER ASSEMBLED FLOORING PANELS, OF WOOD, NESOI",BS321900,4418,-0.157
4418750010,"Parquet panels, of wood, o/t bamboo, multilayer",MPG321908,"Wood products, n.e.c.",321918,321918,"ASSEMBLED FLOORING PANELS, FOR MOSAIC FLOORS,NESOI",BS321900,4418,-0.157
4418750090,"Assembled flooring panels, of wood, o/t bamboo, multilayer, nes",MPG321908,"Wood products, n.e.c.",321918,321918,"ASSEMBLED FLOORING PANELS, FOR MOSAIC FLOORS,NESOI",BS321900,4418,-0.157
4418790000,"Assembled flooring panels, nes, of wood",MPG321908,"Wood products, n.e.c.",321918,321918,"ASSEMBLED FLOORING PANELS, NESOI",BS321900,4418,-0.157
4418810000,"Engineered structural timber products, glue-laminated timber (glulam)",MPG321908,"Wood products, n.e.c.",321213,321213,GLUE-LAMINATED TIMBER (GLULAM),BS321200,4418,-0.157
4418820000,"Engineered structural timber products, cross-laminated timber (CLT or X-lam)",MPG321908,"Wood products, n.e.c.",321213,321213,CROSS-LAMINATED TIMBER (CLT OR X-LAM),BS321200,4418,-0.157
4418830000,"Engineered structural timber products, I beams",MPG321908,"Wood products, n.e.c.",321213,321213,I BEAMS OF TIMBER,BS321200,4418,-0.157
4418890000,"Engineered structural timber products, nes",MPG321908,"Wood products, n.e.c.",321213,321213,"ENGINEERED STRUCTURAL TIMBER PRODUCTS, NESOI",BS321200,4418,-0.157
4418910000,"Builder's joinery and carpentery, of bamboo, nes",MPG321908,"Wood products, n.e.c.",321213,321213,"BUILDERS' JOINERY AND CARPENTRY OF WOOD, NESOI",BS321200,4418,-0.157
4418920000,"Builder's joinery and carpentery, of cellular wood panels, nes",MPG321908,"Wood products, n.e.c.",321213,321213,CELLULAR WOOD PANELS,BS321200,4418,-0.157
4418990000,"Builder's joinery and carpentry, of wood, o/t bamboo, nes",MPG321908,"Wood products, n.e.c.",321213,321213,CELLULAR WOOD PANELS,BS321200,4418,-0.157
4419110000,"Bread boards, chopping boards and similar boards, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"BREADBOARDS, CHOPPING BOARDS & SIMILAR, OF BAMBOO",BS321900,4419,-0.344
4419120000,"Chopsticks, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"CHOPSTICKS, OF BAMBOO",BS321900,4419,-0.344
4419190000,"Tableware and kitchenware, of bamboo, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"CHOPSTICKS, OF BAMBOO",BS321900,4419,-0.344
4419200000,"Tableware and kitchenware, of tropical wood, o/t of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"TABLEWARE AND KITCHENWARE, OF BAMBOO, NESOI",BS321900,4419,-0.344
4419900000,"Tableware and kitchenware, of wood, o/t of tropical wood or bamboo, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"TABLEWARE AND KITCHENWARE OF TROPICAL WOOD, NESOI",BS321900,4419,-0.344
4420110000,"Statuettes and other ornaments, of tropical wood",MPG321908,"Wood products, n.e.c.",321999,321999,STATUETTES AND OTHER ORNAMENTS OF TROPICAL WOOD,BS321900,4420,-0.75
4420190000,"Statuettes and other ornaments, of wood, o/t of tropical wood",MPG321908,"Wood products, n.e.c.",321999,321999,"STATUETTES AND OTHER ORNAMENTS OF WOOD, NESOI",BS321900,4420,-0.75
4420900020,"Caskets and cases for jewellery or cutlery and similar articles, of wood",MPG321903,Wood containers and pallets,321999,321999,"STATUETTES AND OTHER ORNAMENTS OF WOOD, NESOI",BS321900,4420,-0.75
4420900090,"Wood marquetry & inlaid wood; wooden articles of furniture,o/t of Chapter 94,nes",MPG321908,"Wood products, n.e.c.",321999,321999,"STATUETTES AND OTHER ORNAMENTS OF WOOD, NESOI",BS321900,4420,-0.75
4421100000,"Clothes hangers, of wood",MPG321908,"Wood products, n.e.c.",321999,321999,"STATUETTES AND OTHER ORNAMENTS OF WOOD, NESOI",BS321900,4421,-0.439
4421200000,"Coffins, of wood",MPG339909,Other miscellaneous manufactured products,321999,321999,"STATUETTES AND OTHER ORNAMENTS OF WOOD, NESOI",BS321900,4421,-0.439
4421911000,"Cross arms,die models,hay stack forms,mouldings,saddle trees,etc,of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"WOOD DOWEL PINS, PLAIN, OF BAMBOO NESOI",BS321900,4421,-0.439
4421912000,"Blinds,labels,signs,letters and numerals,window shade or blind rollers,of bamboo",MPG337902,"Blinds, shades, and curtain fixtures",321999,321999,"WOOD DOWEL PINS SANDED, GROOVED, ADVNCED OF BAMBOO",BS321900,4421,-0.439
